startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,568.27
2013-08-12 02:21:07,2013-08-12 04:42:14,497.69
2013-08-12 04:42:14,2013-08-12 07:03:21,554.22
2013-08-12 07:03:21,2013-08-12 09:24:28,497.84
2013-08-12 09:24:28,2013-08-12 11:45:36,594.28
2013-08-12 11:45:36,2013-08-12 14:06:43,555.85
2013-08-12 14:06:43,2013-08-12 16:27:50,538.9
2013-08-12 16:27:50,2013-08-12 18:48:57,590.69
2013-08-12 18:48:57,2013-08-12 21:10:04,593.72
2013-08-12 21:10:04,2013-08-12 23:31:12,579.97
2013-08-12 23:31:12,2013-08-13 01:52:19,588.2
2013-08-13 01:52:19,2013-08-13 04:13:26,594.4
2013-08-13 04:13:26,2013-08-13 06:34:33,551.93
2013-08-13 06:34:33,2013-08-13 08:55:40,570.43
2013-08-13 08:55:40,2013-08-13 11:16:48,553.73
2013-08-13 11:16:48,2013-08-13 13:37:55,564.11
2013-08-13 13:37:55,2013-08-13 15:59:02,490.16
2013-08-13 15:59:02,2013-08-13 18:20:09,540.44
2013-08-13 18:20:09,2013-08-13 20:41:16,595.61
2013-08-13 20:41:16,2013-08-13 23:02:24,539.55
2013-08-13 23:02:24,2013-08-14 01:23:31,511.84
2013-08-14 01:23:31,2013-08-14 03:44:38,539.71
2013-08-14 03:44:38,2013-08-14 06:05:45,501.5
2013-08-14 06:05:45,2013-08-14 08:26:52,533.25
2013-08-14 08:26:52,2013-08-14 10:48:00,511.81
2013-08-14 10:48:00,2013-08-14 13:09:07,581.98
2013-08-14 13:09:07,2013-08-14 15:30:14,583.36
2013-08-14 15:30:14,2013-08-14 17:51:21,518.7
2013-08-14 17:51:21,2013-08-14 20:12:28,547.71
2013-08-14 20:12:28,2013-08-14 22:33:36,487.9
2013-08-14 22:33:36,2013-08-15 00:54:43,570.79
2013-08-15 00:54:43,2013-08-15 03:15:50,546.16
2013-08-15 03:15:50,2013-08-15 05:36:57,593.56
2013-08-15 05:36:57,2013-08-15 07:58:04,539.22
2013-08-15 07:58:04,2013-08-15 10:19:12,568.42
2013-08-15 10:19:12,2013-08-15 12:40:19,534.96
2013-08-15 12:40:19,2013-08-15 15:01:26,553.16
2013-08-15 15:01:26,2013-08-15 17:22:33,574.8
2013-08-15 17:22:33,2013-08-15 19:43:40,510.32
2013-08-15 19:43:40,2013-08-15 22:04:48,576.52
2013-08-15 22:04:48,2013-08-16 00:25:55,537.0
2013-08-16 00:25:55,2013-08-16 02:47:02,527.48
2013-08-16 02:47:02,2013-08-16 05:08:09,538.54
2013-08-16 05:08:09,2013-08-16 07:29:16,513.52
2013-08-16 07:29:16,2013-08-16 09:50:24,517.18
2013-08-16 09:50:24,2013-08-16 12:11:31,519.67
2013-08-16 12:11:31,2013-08-16 14:32:38,558.86
2013-08-16 14:32:38,2013-08-16 16:53:45,528.5
2013-08-16 16:53:45,2013-08-16 19:14:52,506.51
2013-08-16 19:14:52,2013-08-16 21:36:00,533.2
2013-08-16 21:36:00,2013-08-16 23:57:07,559.77
2013-08-16 23:57:07,2013-08-17 02:18:14,523.42
2013-08-17 02:18:14,2013-08-17 04:39:21,531.41
2013-08-17 04:39:21,2013-08-17 07:00:28,584.6
2013-08-17 07:00:28,2013-08-17 09:21:36,522.47
2013-08-17 09:21:36,2013-08-17 11:42:43,553.73
2013-08-17 11:42:43,2013-08-17 14:03:50,518.28
2013-08-17 14:03:50,2013-08-17 16:24:57,532.78
2013-08-17 16:24:57,2013-08-17 18:46:04,495.47
2013-08-17 18:46:04,2013-08-17 21:07:12,591.87
2013-08-17 21:07:12,2013-08-17 23:28:19,491.5
2013-08-17 23:28:19,2013-08-18 01:49:26,519.98
2013-08-18 01:49:26,2013-08-18 04:10:33,590.3
2013-08-18 04:10:33,2013-08-18 06:31:40,593.94
2013-08-18 06:31:40,2013-08-18 08:52:48,567.41
2013-08-18 08:52:48,2013-08-18 11:13:55,527.07
2013-08-18 11:13:55,2013-08-18 13:35:02,593.05
2013-08-18 13:35:02,2013-08-18 15:56:09,504.18
2013-08-18 15:56:09,2013-08-18 18:17:16,553.88
2013-08-18 18:17:16,2013-08-18 20:38:24,527.34
2013-08-18 20:38:24,2013-08-18 22:59:31,594.98
2013-08-18 22:59:31,2013-08-19 01:20:38,570.54
2013-08-19 01:20:38,2013-08-19 03:41:45,548.42
2013-08-19 03:41:45,2013-08-19 06:02:52,517.06
2013-08-19 06:02:52,2013-08-19 08:24:00,582.97
2013-08-19 08:24:00,2013-08-19 10:45:07,497.04
2013-08-19 10:45:07,2013-08-19 13:06:14,519.32
2013-08-19 13:06:14,2013-08-19 15:27:21,488.29
2013-08-19 15:27:21,2013-08-19 17:48:28,573.2
2013-08-19 17:48:28,2013-08-19 20:09:36,586.94
2013-08-19 20:09:36,2013-08-19 22:30:43,556.71
2013-08-19 22:30:43,2013-08-20 00:51:50,501.17
2013-08-20 00:51:50,2013-08-20 03:12:57,579.52
2013-08-20 03:12:57,2013-08-20 05:34:04,524.72
2013-08-20 05:34:04,2013-08-20 07:55:12,563.69
2013-08-20 07:55:12,2013-08-20 10:16:19,580.64
2013-08-20 10:16:19,2013-08-20 12:37:26,509.19
2013-08-20 12:37:26,2013-08-20 14:58:33,578.33
2013-08-20 14:58:33,2013-08-20 17:19:40,544.9
2013-08-20 17:19:40,2013-08-20 19:40:48,510.1
2013-08-20 19:40:48,2013-08-20 22:01:55,573.54
2013-08-20 22:01:55,2013-08-21 00:23:02,590.03
2013-08-21 00:23:02,2013-08-21 02:44:09,512.64
2013-08-21 02:44:09,2013-08-21 05:05:16,589.1
2013-08-21 05:05:16,2013-08-21 07:26:24,549.05
2013-08-21 07:26:24,2013-08-21 09:47:31,550.84
2013-08-21 09:47:31,2013-08-21 12:08:38,570.56
2013-08-21 12:08:38,2013-08-21 14:29:45,577.65
2013-08-21 14:29:45,2013-08-21 16:50:52,554.88
2013-08-21 16:50:52,2013-08-21 19:12:00,521.07
2013-08-21 19:12:00,2013-08-21 21:33:07,536.95
2013-08-21 21:33:07,2013-08-21 23:54:14,523.34
2013-08-21 23:54:14,2013-08-22 02:15:21,498.6
2013-08-22 02:15:21,2013-08-22 04:36:28,569.83
2013-08-22 04:36:28,2013-08-22 06:57:36,535.62
2013-08-22 06:57:36,2013-08-22 09:18:43,508.04
2013-08-22 09:18:43,2013-08-22 11:39:50,517.43
2013-08-22 11:39:50,2013-08-22 14:00:57,511.5
2013-08-22 14:00:57,2013-08-22 16:22:04,558.52
2013-08-22 16:22:04,2013-08-22 18:43:12,534.48
2013-08-22 18:43:12,2013-08-22 21:04:19,584.4
2013-08-22 21:04:19,2013-08-22 23:25:26,502.91
2013-08-22 23:25:26,2013-08-23 01:46:33,520.15
2013-08-23 01:46:33,2013-08-23 04:07:40,587.16
2013-08-23 04:07:40,2013-08-23 06:28:48,498.63
2013-08-23 06:28:48,2013-08-23 08:49:55,509.34
2013-08-23 08:49:55,2013-08-23 11:11:02,561.54
2013-08-23 11:11:02,2013-08-23 13:32:09,519.23
2013-08-23 13:32:09,2013-08-23 15:53:16,563.88
2013-08-23 15:53:16,2013-08-23 18:14:24,564.73
2013-08-23 18:14:24,2013-08-23 20:35:31,559.98
2013-08-23 20:35:31,2013-08-23 22:56:38,538.63
2013-08-23 22:56:38,2013-08-24 01:17:45,488.97
2013-08-24 01:17:45,2013-08-24 03:38:52,565.7
2013-08-24 03:38:52,2013-08-24 06:00:00,509.13
2013-08-24 06:00:00,2013-08-24 08:21:07,501.07
2013-08-24 08:21:07,2013-08-24 10:42:14,570.05
2013-08-24 10:42:14,2013-08-24 13:03:21,553.59
2013-08-24 13:03:21,2013-08-24 15:24:28,525.93
2013-08-24 15:24:28,2013-08-24 17:45:36,580.05
2013-08-24 17:45:36,2013-08-24 20:06:43,506.44
2013-08-24 20:06:43,2013-08-24 22:27:50,498.97
2013-08-24 22:27:50,2013-08-25 00:48:57,577.37
2013-08-25 00:48:57,2013-08-25 03:10:04,552.23
2013-08-25 03:10:04,2013-08-25 05:31:12,534.67
2013-08-25 05:31:12,2013-08-25 07:52:19,587.22
2013-08-25 07:52:19,2013-08-25 10:13:26,530.91
2013-08-25 10:13:26,2013-08-25 12:34:33,567.27
2013-08-25 12:34:33,2013-08-25 14:55:40,520.19
2013-08-25 14:55:40,2013-08-25 17:16:48,584.88
2013-08-25 17:16:48,2013-08-25 19:37:55,529.62
2013-08-25 19:37:55,2013-08-25 21:59:02,577.0
2013-08-25 21:59:02,2013-08-26 00:20:09,509.49
2013-08-26 00:20:09,2013-08-26 02:41:16,544.39
2013-08-26 02:41:16,2013-08-26 05:02:24,542.04
2013-08-26 05:02:24,2013-08-26 07:23:31,513.72
2013-08-26 07:23:31,2013-08-26 09:44:38,590.31
2013-08-26 09:44:38,2013-08-26 12:05:45,507.09
2013-08-26 12:05:45,2013-08-26 14:26:52,522.07
2013-08-26 14:26:52,2013-08-26 16:48:00,542.18
2013-08-26 16:48:00,2013-08-26 19:09:07,569.53
2013-08-26 19:09:07,2013-08-26 21:30:14,584.89
2013-08-26 21:30:14,2013-08-26 23:51:21,550.94
2013-08-26 23:51:21,2013-08-27 02:12:28,514.0
2013-08-27 02:12:28,2013-08-27 04:33:36,490.14
2013-08-27 04:33:36,2013-08-27 06:54:43,503.47
2013-08-27 06:54:43,2013-08-27 09:15:50,523.83
2013-08-27 09:15:50,2013-08-27 11:36:57,534.92
2013-08-27 11:36:57,2013-08-27 13:58:04,577.33
2013-08-27 13:58:04,2013-08-27 16:19:12,536.97
2013-08-27 16:19:12,2013-08-27 18:40:19,544.29
2013-08-27 18:40:19,2013-08-27 21:01:26,553.05
2013-08-27 21:01:26,2013-08-27 23:22:33,572.07
2013-08-27 23:22:33,2013-08-28 01:43:40,576.35
2013-08-28 01:43:40,2013-08-28 04:04:48,534.11
2013-08-28 04:04:48,2013-08-28 06:25:55,524.3
2013-08-28 06:25:55,2013-08-28 08:47:02,594.78
2013-08-28 08:47:02,2013-08-28 11:08:09,595.6
2013-08-28 11:08:09,2013-08-28 13:29:16,595.68
2013-08-28 13:29:16,2013-08-28 15:50:24,552.2
2013-08-28 15:50:24,2013-08-28 18:11:31,529.48
2013-08-28 18:11:31,2013-08-28 20:32:38,549.34
2013-08-28 20:32:38,2013-08-28 22:53:45,587.47
2013-08-28 22:53:45,2013-08-29 01:14:52,590.45
2013-08-29 01:14:52,2013-08-29 03:36:00,590.29
2013-08-29 03:36:00,2013-08-29 05:57:07,520.52
2013-08-29 05:57:07,2013-08-29 08:18:14,582.83
2013-08-29 08:18:14,2013-08-29 10:39:21,560.82
2013-08-29 10:39:21,2013-08-29 13:00:28,519.48
2013-08-29 13:00:28,2013-08-29 15:21:36,556.64
2013-08-29 15:21:36,2013-08-29 17:42:43,510.02
2013-08-29 17:42:43,2013-08-29 20:03:50,553.73
2013-08-29 20:03:50,2013-08-29 22:24:57,497.48
2013-08-29 22:24:57,2013-08-30 00:46:04,489.53
2013-08-30 00:46:04,2013-08-30 03:07:12,514.99
2013-08-30 03:07:12,2013-08-30 05:28:19,544.64
2013-08-30 05:28:19,2013-08-30 07:49:26,497.86
2013-08-30 07:49:26,2013-08-30 10:10:33,547.3
2013-08-30 10:10:33,2013-08-30 12:31:40,586.82
2013-08-30 12:31:40,2013-08-30 14:52:48,517.0
2013-08-30 14:52:48,2013-08-30 17:13:55,501.06
2013-08-30 17:13:55,2013-08-30 19:35:02,499.52
2013-08-30 19:35:02,2013-08-30 21:56:09,528.5
2013-08-30 21:56:09,2013-08-31 00:17:16,531.21
2013-08-31 00:17:16,2013-08-31 02:38:24,530.16
2013-08-31 02:38:24,2013-08-31 04:59:31,568.29
2013-08-31 04:59:31,2013-08-31 07:20:38,524.24
2013-08-31 07:20:38,2013-08-31 09:41:45,545.96
2013-08-31 09:41:45,2013-08-31 12:02:52,492.18
