startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,531.97
2013-08-12 02:21:07,2013-08-12 04:42:14,540.78
2013-08-12 04:42:14,2013-08-12 07:03:21,525.88
2013-08-12 07:03:21,2013-08-12 09:24:28,617.51
2013-08-12 09:24:28,2013-08-12 11:45:36,629.27
2013-08-12 11:45:36,2013-08-12 14:06:43,573.82
2013-08-12 14:06:43,2013-08-12 16:27:50,614.67
2013-08-12 16:27:50,2013-08-12 18:48:57,516.97
2013-08-12 18:48:57,2013-08-12 21:10:04,572.03
2013-08-12 21:10:04,2013-08-12 23:31:12,607.99
2013-08-12 23:31:12,2013-08-13 01:52:19,525.87
2013-08-13 01:52:19,2013-08-13 04:13:26,625.03
2013-08-13 04:13:26,2013-08-13 06:34:33,578.24
2013-08-13 06:34:33,2013-08-13 08:55:40,566.8
2013-08-13 08:55:40,2013-08-13 11:16:48,558.19
2013-08-13 11:16:48,2013-08-13 13:37:55,579.96
2013-08-13 13:37:55,2013-08-13 15:59:02,525.03
2013-08-13 15:59:02,2013-08-13 18:20:09,604.7
2013-08-13 18:20:09,2013-08-13 20:41:16,628.09
2013-08-13 20:41:16,2013-08-13 23:02:24,596.44
2013-08-13 23:02:24,2013-08-14 01:23:31,626.18
2013-08-14 01:23:31,2013-08-14 03:44:38,586.75
2013-08-14 03:44:38,2013-08-14 06:05:45,542.0
2013-08-14 06:05:45,2013-08-14 08:26:52,557.19
2013-08-14 08:26:52,2013-08-14 10:48:00,589.33
2013-08-14 10:48:00,2013-08-14 13:09:07,516.26
2013-08-14 13:09:07,2013-08-14 15:30:14,610.5
2013-08-14 15:30:14,2013-08-14 17:51:21,617.13
2013-08-14 17:51:21,2013-08-14 20:12:28,523.23
2013-08-14 20:12:28,2013-08-14 22:33:36,613.25
2013-08-14 22:33:36,2013-08-15 00:54:43,587.03
2013-08-15 00:54:43,2013-08-15 03:15:50,556.16
2013-08-15 03:15:50,2013-08-15 05:36:57,558.3
2013-08-15 05:36:57,2013-08-15 07:58:04,621.76
2013-08-15 07:58:04,2013-08-15 10:19:12,532.63
2013-08-15 10:19:12,2013-08-15 12:40:19,594.15
2013-08-15 12:40:19,2013-08-15 15:01:26,561.67
2013-08-15 15:01:26,2013-08-15 17:22:33,614.26
2013-08-15 17:22:33,2013-08-15 19:43:40,524.93
2013-08-15 19:43:40,2013-08-15 22:04:48,532.62
2013-08-15 22:04:48,2013-08-16 00:25:55,601.85
2013-08-16 00:25:55,2013-08-16 02:47:02,515.23
2013-08-16 02:47:02,2013-08-16 05:08:09,561.73
2013-08-16 05:08:09,2013-08-16 07:29:16,621.8
2013-08-16 07:29:16,2013-08-16 09:50:24,617.93
2013-08-16 09:50:24,2013-08-16 12:11:31,582.48
2013-08-16 12:11:31,2013-08-16 14:32:38,531.86
2013-08-16 14:32:38,2013-08-16 16:53:45,600.73
2013-08-16 16:53:45,2013-08-16 19:14:52,539.49
2013-08-16 19:14:52,2013-08-16 21:36:00,588.34
2013-08-16 21:36:00,2013-08-16 23:57:07,555.97
2013-08-16 23:57:07,2013-08-17 02:18:14,607.15
2013-08-17 02:18:14,2013-08-17 04:39:21,560.02
2013-08-17 04:39:21,2013-08-17 07:00:28,525.5
2013-08-17 07:00:28,2013-08-17 09:21:36,549.58
2013-08-17 09:21:36,2013-08-17 11:42:43,603.6
2013-08-17 11:42:43,2013-08-17 14:03:50,579.25
2013-08-17 14:03:50,2013-08-17 16:24:57,599.89
2013-08-17 16:24:57,2013-08-17 18:46:04,587.14
2013-08-17 18:46:04,2013-08-17 21:07:12,544.65
2013-08-17 21:07:12,2013-08-17 23:28:19,534.29
2013-08-17 23:28:19,2013-08-18 01:49:26,588.16
2013-08-18 01:49:26,2013-08-18 04:10:33,616.64
2013-08-18 04:10:33,2013-08-18 06:31:40,618.07
2013-08-18 06:31:40,2013-08-18 08:52:48,615.91
2013-08-18 08:52:48,2013-08-18 11:13:55,534.14
2013-08-18 11:13:55,2013-08-18 13:35:02,600.83
2013-08-18 13:35:02,2013-08-18 15:56:09,544.97
2013-08-18 15:56:09,2013-08-18 18:17:16,516.99
2013-08-18 18:17:16,2013-08-18 20:38:24,626.73
2013-08-18 20:38:24,2013-08-18 22:59:31,585.77
2013-08-18 22:59:31,2013-08-19 01:20:38,626.94
2013-08-19 01:20:38,2013-08-19 03:41:45,592.49
2013-08-19 03:41:45,2013-08-19 06:02:52,624.79
2013-08-19 06:02:52,2013-08-19 08:24:00,572.33
2013-08-19 08:24:00,2013-08-19 10:45:07,530.98
2013-08-19 10:45:07,2013-08-19 13:06:14,578.59
2013-08-19 13:06:14,2013-08-19 15:27:21,568.29
2013-08-19 15:27:21,2013-08-19 17:48:28,517.12
2013-08-19 17:48:28,2013-08-19 20:09:36,622.3
2013-08-19 20:09:36,2013-08-19 22:30:43,569.62
2013-08-19 22:30:43,2013-08-20 00:51:50,553.34
2013-08-20 00:51:50,2013-08-20 03:12:57,547.32
2013-08-20 03:12:57,2013-08-20 05:34:04,620.96
2013-08-20 05:34:04,2013-08-20 07:55:12,575.93
2013-08-20 07:55:12,2013-08-20 10:16:19,537.53
2013-08-20 10:16:19,2013-08-20 12:37:26,563.75
2013-08-20 12:37:26,2013-08-20 14:58:33,592.06
2013-08-20 14:58:33,2013-08-20 17:19:40,536.75
2013-08-20 17:19:40,2013-08-20 19:40:48,541.14
2013-08-20 19:40:48,2013-08-20 22:01:55,565.38
2013-08-20 22:01:55,2013-08-21 00:23:02,570.26
2013-08-21 00:23:02,2013-08-21 02:44:09,619.03
2013-08-21 02:44:09,2013-08-21 05:05:16,532.25
2013-08-21 05:05:16,2013-08-21 07:26:24,525.91
2013-08-21 07:26:24,2013-08-21 09:47:31,524.31
2013-08-21 09:47:31,2013-08-21 12:08:38,575.21
2013-08-21 12:08:38,2013-08-21 14:29:45,615.87
2013-08-21 14:29:45,2013-08-21 16:50:52,540.56
2013-08-21 16:50:52,2013-08-21 19:12:00,608.41
2013-08-21 19:12:00,2013-08-21 21:33:07,575.3
2013-08-21 21:33:07,2013-08-21 23:54:14,582.26
2013-08-21 23:54:14,2013-08-22 02:15:21,527.02
2013-08-22 02:15:21,2013-08-22 04:36:28,543.94
2013-08-22 04:36:28,2013-08-22 06:57:36,545.47
2013-08-22 06:57:36,2013-08-22 09:18:43,578.12
2013-08-22 09:18:43,2013-08-22 11:39:50,561.49
2013-08-22 11:39:50,2013-08-22 14:00:57,608.57
2013-08-22 14:00:57,2013-08-22 16:22:04,603.2
2013-08-22 16:22:04,2013-08-22 18:43:12,525.69
2013-08-22 18:43:12,2013-08-22 21:04:19,594.92
2013-08-22 21:04:19,2013-08-22 23:25:26,518.41
2013-08-22 23:25:26,2013-08-23 01:46:33,560.7
2013-08-23 01:46:33,2013-08-23 04:07:40,550.96
2013-08-23 04:07:40,2013-08-23 06:28:48,539.44
2013-08-23 06:28:48,2013-08-23 08:49:55,548.64
2013-08-23 08:49:55,2013-08-23 11:11:02,572.79
2013-08-23 11:11:02,2013-08-23 13:32:09,590.78
2013-08-23 13:32:09,2013-08-23 15:53:16,547.22
2013-08-23 15:53:16,2013-08-23 18:14:24,521.26
2013-08-23 18:14:24,2013-08-23 20:35:31,593.81
2013-08-23 20:35:31,2013-08-23 22:56:38,555.12
2013-08-23 22:56:38,2013-08-24 01:17:45,629.22
2013-08-24 01:17:45,2013-08-24 03:38:52,629.32
2013-08-24 03:38:52,2013-08-24 06:00:00,591.75
2013-08-24 06:00:00,2013-08-24 08:21:07,612.96
2013-08-24 08:21:07,2013-08-24 10:42:14,614.47
2013-08-24 10:42:14,2013-08-24 13:03:21,539.53
2013-08-24 13:03:21,2013-08-24 15:24:28,624.15
2013-08-24 15:24:28,2013-08-24 17:45:36,561.03
2013-08-24 17:45:36,2013-08-24 20:06:43,629.31
2013-08-24 20:06:43,2013-08-24 22:27:50,535.94
2013-08-24 22:27:50,2013-08-25 00:48:57,547.22
2013-08-25 00:48:57,2013-08-25 03:10:04,552.07
2013-08-25 03:10:04,2013-08-25 05:31:12,518.36
2013-08-25 05:31:12,2013-08-25 07:52:19,531.48
2013-08-25 07:52:19,2013-08-25 10:13:26,533.38
2013-08-25 10:13:26,2013-08-25 12:34:33,624.07
2013-08-25 12:34:33,2013-08-25 14:55:40,543.07
2013-08-25 14:55:40,2013-08-25 17:16:48,573.95
2013-08-25 17:16:48,2013-08-25 19:37:55,586.76
2013-08-25 19:37:55,2013-08-25 21:59:02,550.12
2013-08-25 21:59:02,2013-08-26 00:20:09,549.01
2013-08-26 00:20:09,2013-08-26 02:41:16,613.18
2013-08-26 02:41:16,2013-08-26 05:02:24,569.05
2013-08-26 05:02:24,2013-08-26 07:23:31,599.97
2013-08-26 07:23:31,2013-08-26 09:44:38,625.26
2013-08-26 09:44:38,2013-08-26 12:05:45,514.95
2013-08-26 12:05:45,2013-08-26 14:26:52,521.35
2013-08-26 14:26:52,2013-08-26 16:48:00,523.64
2013-08-26 16:48:00,2013-08-26 19:09:07,540.49
2013-08-26 19:09:07,2013-08-26 21:30:14,596.86
2013-08-26 21:30:14,2013-08-26 23:51:21,557.07
2013-08-26 23:51:21,2013-08-27 02:12:28,617.33
2013-08-27 02:12:28,2013-08-27 04:33:36,602.36
2013-08-27 04:33:36,2013-08-27 06:54:43,581.8
2013-08-27 06:54:43,2013-08-27 09:15:50,563.74
2013-08-27 09:15:50,2013-08-27 11:36:57,545.17
2013-08-27 11:36:57,2013-08-27 13:58:04,556.32
2013-08-27 13:58:04,2013-08-27 16:19:12,625.64
2013-08-27 16:19:12,2013-08-27 18:40:19,525.76
2013-08-27 18:40:19,2013-08-27 21:01:26,605.84
2013-08-27 21:01:26,2013-08-27 23:22:33,607.15
2013-08-27 23:22:33,2013-08-28 01:43:40,615.9
2013-08-28 01:43:40,2013-08-28 04:04:48,518.74
2013-08-28 04:04:48,2013-08-28 06:25:55,583.85
2013-08-28 06:25:55,2013-08-28 08:47:02,528.28
2013-08-28 08:47:02,2013-08-28 11:08:09,579.71
2013-08-28 11:08:09,2013-08-28 13:29:16,572.76
2013-08-28 13:29:16,2013-08-28 15:50:24,607.81
2013-08-28 15:50:24,2013-08-28 18:11:31,541.26
2013-08-28 18:11:31,2013-08-28 20:32:38,524.28
2013-08-28 20:32:38,2013-08-28 22:53:45,516.95
2013-08-28 22:53:45,2013-08-29 01:14:52,580.97
2013-08-29 01:14:52,2013-08-29 03:36:00,561.03
2013-08-29 03:36:00,2013-08-29 05:57:07,612.04
2013-08-29 05:57:07,2013-08-29 08:18:14,546.55
2013-08-29 08:18:14,2013-08-29 10:39:21,582.79
2013-08-29 10:39:21,2013-08-29 13:00:28,568.11
2013-08-29 13:00:28,2013-08-29 15:21:36,611.69
2013-08-29 15:21:36,2013-08-29 17:42:43,629.01
2013-08-29 17:42:43,2013-08-29 20:03:50,548.66
2013-08-29 20:03:50,2013-08-29 22:24:57,532.96
2013-08-29 22:24:57,2013-08-30 00:46:04,525.86
2013-08-30 00:46:04,2013-08-30 03:07:12,617.62
2013-08-30 03:07:12,2013-08-30 05:28:19,525.84
2013-08-30 05:28:19,2013-08-30 07:49:26,551.69
2013-08-30 07:49:26,2013-08-30 10:10:33,592.4
2013-08-30 10:10:33,2013-08-30 12:31:40,529.2
2013-08-30 12:31:40,2013-08-30 14:52:48,569.42
2013-08-30 14:52:48,2013-08-30 17:13:55,606.93
2013-08-30 17:13:55,2013-08-30 19:35:02,599.42
2013-08-30 19:35:02,2013-08-30 21:56:09,589.25
2013-08-30 21:56:09,2013-08-31 00:17:16,607.45
2013-08-31 00:17:16,2013-08-31 02:38:24,533.61
2013-08-31 02:38:24,2013-08-31 04:59:31,552.12
2013-08-31 04:59:31,2013-08-31 07:20:38,608.77
2013-08-31 07:20:38,2013-08-31 09:41:45,583.63
2013-08-31 09:41:45,2013-08-31 12:02:52,524.21
2013-08-31 12:02:52,2013-08-31 14:24:00,577.31
2013-08-31 14:24:00,2013-08-31 16:45:07,575.61
2013-08-31 16:45:07,2013-08-31 19:06:14,567.74
2013-08-31 19:06:14,2013-08-31 21:27:21,588.02
2013-08-31 21:27:21,2013-08-31 23:48:28,607.78
2013-08-31 23:48:28,2013-09-01 02:09:36,606.38
2013-09-01 02:09:36,2013-09-01 04:30:43,564.59
2013-09-01 04:30:43,2013-09-01 06:51:50,561.09
2013-09-01 06:51:50,2013-09-01 09:12:57,616.1
2013-09-01 09:12:57,2013-09-01 11:34:04,566.2
2013-09-01 11:34:04,2013-09-01 13:55:12,523.51
2013-09-01 13:55:12,2013-09-01 16:16:19,599.39
2013-09-01 16:16:19,2013-09-01 18:37:26,555.14
2013-09-01 18:37:26,2013-09-01 20:58:33,553.82
2013-09-01 20:58:33,2013-09-01 23:19:40,537.0
2013-09-01 23:19:40,2013-09-02 01:40:48,613.04
2013-09-02 01:40:48,2013-09-02 04:01:55,538.86
2013-09-02 04:01:55,2013-09-02 06:23:02,556.28
2013-09-02 06:23:02,2013-09-02 08:44:09,605.85
2013-09-02 08:44:09,2013-09-02 11:05:16,574.86
2013-09-02 11:05:16,2013-09-02 13:26:24,610.97
2013-09-02 13:26:24,2013-09-02 15:47:31,593.43
2013-09-02 15:47:31,2013-09-02 18:08:38,611.39
2013-09-02 18:08:38,2013-09-02 20:29:45,565.71
2013-09-02 20:29:45,2013-09-02 22:50:52,569.45
2013-09-02 22:50:52,2013-09-03 01:12:00,564.64
2013-09-03 01:12:00,2013-09-03 03:33:07,555.02
2013-09-03 03:33:07,2013-09-03 05:54:14,600.46
2013-09-03 05:54:14,2013-09-03 08:15:21,545.04
2013-09-03 08:15:21,2013-09-03 10:36:28,528.05
2013-09-03 10:36:28,2013-09-03 12:57:36,529.72
2013-09-03 12:57:36,2013-09-03 15:18:43,534.98
2013-09-03 15:18:43,2013-09-03 17:39:50,573.47
2013-09-03 17:39:50,2013-09-03 20:00:57,561.16
2013-09-03 20:00:57,2013-09-03 22:22:04,604.39
2013-09-03 22:22:04,2013-09-04 00:43:12,520.18
2013-09-04 00:43:12,2013-09-04 03:04:19,567.67
2013-09-04 03:04:19,2013-09-04 05:25:26,594.86
2013-09-04 05:25:26,2013-09-04 07:46:33,600.95
2013-09-04 07:46:33,2013-09-04 10:07:40,534.84
2013-09-04 10:07:40,2013-09-04 12:28:48,550.91
2013-09-04 12:28:48,2013-09-04 14:49:55,526.72
2013-09-04 14:49:55,2013-09-04 17:11:02,525.0
2013-09-04 17:11:02,2013-09-04 19:32:09,613.44
2013-09-04 19:32:09,2013-09-04 21:53:16,564.16
2013-09-04 21:53:16,2013-09-05 00:14:24,547.35
2013-09-05 00:14:24,2013-09-05 02:35:31,623.48
2013-09-05 02:35:31,2013-09-05 04:56:38,611.43
2013-09-05 04:56:38,2013-09-05 07:17:45,594.69
2013-09-05 07:17:45,2013-09-05 09:38:52,525.47
2013-09-05 09:38:52,2013-09-05 12:00:00,624.27
2013-09-05 12:00:00,2013-09-05 14:21:07,570.6
2013-09-05 14:21:07,2013-09-05 16:42:14,557.95
2013-09-05 16:42:14,2013-09-05 19:03:21,538.15
2013-09-05 19:03:21,2013-09-05 21:24:28,552.37
2013-09-05 21:24:28,2013-09-05 23:45:36,604.67
2013-09-05 23:45:36,2013-09-06 02:06:43,558.87
2013-09-06 02:06:43,2013-09-06 04:27:50,591.45
2013-09-06 04:27:50,2013-09-06 06:48:57,581.32
2013-09-06 06:48:57,2013-09-06 09:10:04,558.2
2013-09-06 09:10:04,2013-09-06 11:31:12,581.18
2013-09-06 11:31:12,2013-09-06 13:52:19,531.13
2013-09-06 13:52:19,2013-09-06 16:13:26,538.55
2013-09-06 16:13:26,2013-09-06 18:34:33,600.7
2013-09-06 18:34:33,2013-09-06 20:55:40,600.43
2013-09-06 20:55:40,2013-09-06 23:16:48,575.24
2013-09-06 23:16:48,2013-09-07 01:37:55,571.37
2013-09-07 01:37:55,2013-09-07 03:59:02,533.28
2013-09-07 03:59:02,2013-09-07 06:20:09,609.17
2013-09-07 06:20:09,2013-09-07 08:41:16,623.01
2013-09-07 08:41:16,2013-09-07 11:02:24,538.62
2013-09-07 11:02:24,2013-09-07 13:23:31,561.02
2013-09-07 13:23:31,2013-09-07 15:44:38,534.99
2013-09-07 15:44:38,2013-09-07 18:05:45,590.09
2013-09-07 18:05:45,2013-09-07 20:26:52,582.47
2013-09-07 20:26:52,2013-09-07 22:48:00,583.23
2013-09-07 22:48:00,2013-09-08 01:09:07,550.42
2013-09-08 01:09:07,2013-09-08 03:30:14,551.97
2013-09-08 03:30:14,2013-09-08 05:51:21,597.7
2013-09-08 05:51:21,2013-09-08 08:12:28,605.65
2013-09-08 08:12:28,2013-09-08 10:33:36,590.63
2013-09-08 10:33:36,2013-09-08 12:54:43,593.7
2013-09-08 12:54:43,2013-09-08 15:15:50,597.4
2013-09-08 15:15:50,2013-09-08 17:36:57,528.47
2013-09-08 17:36:57,2013-09-08 19:58:04,618.93
2013-09-08 19:58:04,2013-09-08 22:19:12,590.3
2013-09-08 22:19:12,2013-09-09 00:40:19,587.36
2013-09-09 00:40:19,2013-09-09 03:01:26,593.05
2013-09-09 03:01:26,2013-09-09 05:22:33,621.15
2013-09-09 05:22:33,2013-09-09 07:43:40,574.39
2013-09-09 07:43:40,2013-09-09 10:04:48,617.41
2013-09-09 10:04:48,2013-09-09 12:25:55,607.24
2013-09-09 12:25:55,2013-09-09 14:47:02,523.0
2013-09-09 14:47:02,2013-09-09 17:08:09,523.58
2013-09-09 17:08:09,2013-09-09 19:29:16,559.23
2013-09-09 19:29:16,2013-09-09 21:50:24,574.14
2013-09-09 21:50:24,2013-09-10 00:11:31,606.17
2013-09-10 00:11:31,2013-09-10 02:32:38,627.9
2013-09-10 02:32:38,2013-09-10 04:53:45,523.32
2013-09-10 04:53:45,2013-09-10 07:14:52,600.39
2013-09-10 07:14:52,2013-09-10 09:36:00,554.83
2013-09-10 09:36:00,2013-09-10 11:57:07,552.04
2013-09-10 11:57:07,2013-09-10 14:18:14,554.24
2013-09-10 14:18:14,2013-09-10 16:39:21,550.3
2013-09-10 16:39:21,2013-09-10 19:00:28,589.51
2013-09-10 19:00:28,2013-09-10 21:21:36,596.07
2013-09-10 21:21:36,2013-09-10 23:42:43,599.97
2013-09-10 23:42:43,2013-09-11 02:03:50,574.21
2013-09-11 02:03:50,2013-09-11 04:24:57,575.65
2013-09-11 04:24:57,2013-09-11 06:46:04,593.75
2013-09-11 06:46:04,2013-09-11 09:07:12,586.83
2013-09-11 09:07:12,2013-09-11 11:28:19,582.07
2013-09-11 11:28:19,2013-09-11 13:49:26,594.64
2013-09-11 13:49:26,2013-09-11 16:10:33,603.2
2013-09-11 16:10:33,2013-09-11 18:31:40,539.53
2013-09-11 18:31:40,2013-09-11 20:52:48,551.37
2013-09-11 20:52:48,2013-09-11 23:13:55,584.59
2013-09-11 23:13:55,2013-09-12 01:35:02,538.8
2013-09-12 01:35:02,2013-09-12 03:56:09,570.13
2013-09-12 03:56:09,2013-09-12 06:17:16,554.13
2013-09-12 06:17:16,2013-09-12 08:38:24,605.49
2013-09-12 08:38:24,2013-09-12 10:59:31,547.34
2013-09-12 10:59:31,2013-09-12 13:20:38,535.59
2013-09-12 13:20:38,2013-09-12 15:41:45,617.04
2013-09-12 15:41:45,2013-09-12 18:02:52,570.64
2013-09-12 18:02:52,2013-09-12 20:24:00,608.14
2013-09-12 20:24:00,2013-09-12 22:45:07,575.2
2013-09-12 22:45:07,2013-09-13 01:06:14,578.76
2013-09-13 01:06:14,2013-09-13 03:27:21,618.92
2013-09-13 03:27:21,2013-09-13 05:48:28,540.79
2013-09-13 05:48:28,2013-09-13 08:09:36,545.33
2013-09-13 08:09:36,2013-09-13 10:30:43,624.5
2013-09-13 10:30:43,2013-09-13 12:51:50,554.98
2013-09-13 12:51:50,2013-09-13 15:12:57,605.61
2013-09-13 15:12:57,2013-09-13 17:34:04,516.34
2013-09-13 17:34:04,2013-09-13 19:55:12,519.74
2013-09-13 19:55:12,2013-09-13 22:16:19,519.07
2013-09-13 22:16:19,2013-09-14 00:37:26,624.26
2013-09-14 00:37:26,2013-09-14 02:58:33,604.41
2013-09-14 02:58:33,2013-09-14 05:19:40,522.35
2013-09-14 05:19:40,2013-09-14 07:40:48,530.09
2013-09-14 07:40:48,2013-09-14 10:01:55,596.18
2013-09-14 10:01:55,2013-09-14 12:23:02,552.33
2013-09-14 12:23:02,2013-09-14 14:44:09,588.28
2013-09-14 14:44:09,2013-09-14 17:05:16,611.04
2013-09-14 17:05:16,2013-09-14 19:26:24,550.51
2013-09-14 19:26:24,2013-09-14 21:47:31,588.2
2013-09-14 21:47:31,2013-09-15 00:08:38,520.09
2013-09-15 00:08:38,2013-09-15 02:29:45,550.3
2013-09-15 02:29:45,2013-09-15 04:50:52,593.78
2013-09-15 04:50:52,2013-09-15 07:12:00,518.61
2013-09-15 07:12:00,2013-09-15 09:33:07,562.89
2013-09-15 09:33:07,2013-09-15 11:54:14,602.32
2013-09-15 11:54:14,2013-09-15 14:15:21,520.48
2013-09-15 14:15:21,2013-09-15 16:36:28,602.6
2013-09-15 16:36:28,2013-09-15 18:57:36,602.52
2013-09-15 18:57:36,2013-09-15 21:18:43,568.86
2013-09-15 21:18:43,2013-09-15 23:39:50,541.73
2013-09-15 23:39:50,2013-09-16 02:00:57,593.87
2013-09-16 02:00:57,2013-09-16 04:22:04,544.33
2013-09-16 04:22:04,2013-09-16 06:43:12,626.04
2013-09-16 06:43:12,2013-09-16 09:04:19,599.96
2013-09-16 09:04:19,2013-09-16 11:25:26,524.76
2013-09-16 11:25:26,2013-09-16 13:46:33,596.09
2013-09-16 13:46:33,2013-09-16 16:07:40,519.57
2013-09-16 16:07:40,2013-09-16 18:28:48,560.01
2013-09-16 18:28:48,2013-09-16 20:49:55,565.84
2013-09-16 20:49:55,2013-09-16 23:11:02,607.55
2013-09-16 23:11:02,2013-09-17 01:32:09,534.7
2013-09-17 01:32:09,2013-09-17 03:53:16,596.08
2013-09-17 03:53:16,2013-09-17 06:14:24,605.67
2013-09-17 06:14:24,2013-09-17 08:35:31,591.08
2013-09-17 08:35:31,2013-09-17 10:56:38,595.16
2013-09-17 10:56:38,2013-09-17 13:17:45,610.67
2013-09-17 13:17:45,2013-09-17 15:38:52,539.86
2013-09-17 15:38:52,2013-09-17 18:00:00,522.89
2013-09-17 18:00:00,2013-09-17 20:21:07,583.82
2013-09-17 20:21:07,2013-09-17 22:42:14,527.54
2013-09-17 22:42:14,2013-09-18 01:03:21,537.7
2013-09-18 01:03:21,2013-09-18 03:24:28,526.77
2013-09-18 03:24:28,2013-09-18 05:45:36,585.66
2013-09-18 05:45:36,2013-09-18 08:06:43,586.26
2013-09-18 08:06:43,2013-09-18 10:27:50,541.15
2013-09-18 10:27:50,2013-09-18 12:48:57,586.22
2013-09-18 12:48:57,2013-09-18 15:10:04,561.15
2013-09-18 15:10:04,2013-09-18 17:31:12,590.18
2013-09-18 17:31:12,2013-09-18 19:52:19,578.29
2013-09-18 19:52:19,2013-09-18 22:13:26,564.43
2013-09-18 22:13:26,2013-09-19 00:34:33,533.1
2013-09-19 00:34:33,2013-09-19 02:55:40,527.57
2013-09-19 02:55:40,2013-09-19 05:16:48,619.34
2013-09-19 05:16:48,2013-09-19 07:37:55,622.3
2013-09-19 07:37:55,2013-09-19 09:59:02,569.05
2013-09-19 09:59:02,2013-09-19 12:20:09,624.58
2013-09-19 12:20:09,2013-09-19 14:41:16,586.19
2013-09-19 14:41:16,2013-09-19 17:02:24,624.65
2013-09-19 17:02:24,2013-09-19 19:23:31,547.38
2013-09-19 19:23:31,2013-09-19 21:44:38,594.48
2013-09-19 21:44:38,2013-09-20 00:05:45,558.58
2013-09-20 00:05:45,2013-09-20 02:26:52,592.91
2013-09-20 02:26:52,2013-09-20 04:48:00,521.38
2013-09-20 04:48:00,2013-09-20 07:09:07,566.99
2013-09-20 07:09:07,2013-09-20 09:30:14,581.77
2013-09-20 09:30:14,2013-09-20 11:51:21,525.03
2013-09-20 11:51:21,2013-09-20 14:12:28,593.71
2013-09-20 14:12:28,2013-09-20 16:33:36,609.76
2013-09-20 16:33:36,2013-09-20 18:54:43,623.16
2013-09-20 18:54:43,2013-09-20 21:15:50,605.14
2013-09-20 21:15:50,2013-09-20 23:36:57,520.69
2013-09-20 23:36:57,2013-09-21 01:58:04,558.55
2013-09-21 01:58:04,2013-09-21 04:19:12,591.13
2013-09-21 04:19:12,2013-09-21 06:40:19,543.71
2013-09-21 06:40:19,2013-09-21 09:01:26,555.51
2013-09-21 09:01:26,2013-09-21 11:22:33,591.13
2013-09-21 11:22:33,2013-09-21 13:43:40,574.46
2013-09-21 13:43:40,2013-09-21 16:04:48,627.1
2013-09-21 16:04:48,2013-09-21 18:25:55,534.55
2013-09-21 18:25:55,2013-09-21 20:47:02,533.78
2013-09-21 20:47:02,2013-09-21 23:08:09,533.66
2013-09-21 23:08:09,2013-09-22 01:29:16,518.4
2013-09-22 01:29:16,2013-09-22 03:50:24,517.67
2013-09-22 03:50:24,2013-09-22 06:11:31,539.31
2013-09-22 06:11:31,2013-09-22 08:32:38,565.17
2013-09-22 08:32:38,2013-09-22 10:53:45,533.06
2013-09-22 10:53:45,2013-09-22 13:14:52,617.03
2013-09-22 13:14:52,2013-09-22 15:36:00,613.28
2013-09-22 15:36:00,2013-09-22 17:57:07,527.22
2013-09-22 17:57:07,2013-09-22 20:18:14,520.46
2013-09-22 20:18:14,2013-09-22 22:39:21,578.23
2013-09-22 22:39:21,2013-09-23 01:00:28,627.5
2013-09-23 01:00:28,2013-09-23 03:21:36,572.0
2013-09-23 03:21:36,2013-09-23 05:42:43,556.88
2013-09-23 05:42:43,2013-09-23 08:03:50,536.21
2013-09-23 08:03:50,2013-09-23 10:24:57,543.77
2013-09-23 10:24:57,2013-09-23 12:46:04,579.63
2013-09-23 12:46:04,2013-09-23 15:07:12,531.19
2013-09-23 15:07:12,2013-09-23 17:28:19,536.56
2013-09-23 17:28:19,2013-09-23 19:49:26,600.95
2013-09-23 19:49:26,2013-09-23 22:10:33,623.58
2013-09-23 22:10:33,2013-09-24 00:31:40,556.69
2013-09-24 00:31:40,2013-09-24 02:52:48,593.36
2013-09-24 02:52:48,2013-09-24 05:13:55,595.72
2013-09-24 05:13:55,2013-09-24 07:35:02,517.17
2013-09-24 07:35:02,2013-09-24 09:56:09,557.34
2013-09-24 09:56:09,2013-09-24 12:17:16,617.41
2013-09-24 12:17:16,2013-09-24 14:38:24,523.14
2013-09-24 14:38:24,2013-09-24 16:59:31,625.03
2013-09-24 16:59:31,2013-09-24 19:20:38,611.56
2013-09-24 19:20:38,2013-09-24 21:41:45,537.34
2013-09-24 21:41:45,2013-09-25 00:02:52,520.85
2013-09-25 00:02:52,2013-09-25 02:24:00,562.77
2013-09-25 02:24:00,2013-09-25 04:45:07,617.8
2013-09-25 04:45:07,2013-09-25 07:06:14,554.28
2013-09-25 07:06:14,2013-09-25 09:27:21,545.35
