startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,594.33
2013-08-12 02:21:07,2013-08-12 04:42:14,574.67
2013-08-12 04:42:14,2013-08-12 07:03:21,629.36
2013-08-12 07:03:21,2013-08-12 09:24:28,621.07
2013-08-12 09:24:28,2013-08-12 11:45:36,602.56
2013-08-12 11:45:36,2013-08-12 14:06:43,581.15
2013-08-12 14:06:43,2013-08-12 16:27:50,551.38
2013-08-12 16:27:50,2013-08-12 18:48:57,613.75
2013-08-12 18:48:57,2013-08-12 21:10:04,535.87
2013-08-12 21:10:04,2013-08-12 23:31:12,574.07
2013-08-12 23:31:12,2013-08-13 01:52:19,604.69
2013-08-13 01:52:19,2013-08-13 04:13:26,608.34
2013-08-13 04:13:26,2013-08-13 06:34:33,583.59
2013-08-13 06:34:33,2013-08-13 08:55:40,612.05
2013-08-13 08:55:40,2013-08-13 11:16:48,575.45
2013-08-13 11:16:48,2013-08-13 13:37:55,541.31
2013-08-13 13:37:55,2013-08-13 15:59:02,525.21
2013-08-13 15:59:02,2013-08-13 18:20:09,536.25
2013-08-13 18:20:09,2013-08-13 20:41:16,531.88
2013-08-13 20:41:16,2013-08-13 23:02:24,629.12
2013-08-13 23:02:24,2013-08-14 01:23:31,588.16
2013-08-14 01:23:31,2013-08-14 03:44:38,523.26
2013-08-14 03:44:38,2013-08-14 06:05:45,631.86
2013-08-14 06:05:45,2013-08-14 08:26:52,624.95
2013-08-14 08:26:52,2013-08-14 10:48:00,632.07
2013-08-14 10:48:00,2013-08-14 13:09:07,604.57
2013-08-14 13:09:07,2013-08-14 15:30:14,539.78
2013-08-14 15:30:14,2013-08-14 17:51:21,530.09
2013-08-14 17:51:21,2013-08-14 20:12:28,610.54
2013-08-14 20:12:28,2013-08-14 22:33:36,523.07
2013-08-14 22:33:36,2013-08-15 00:54:43,597.81
2013-08-15 00:54:43,2013-08-15 03:15:50,553.27
2013-08-15 03:15:50,2013-08-15 05:36:57,549.56
2013-08-15 05:36:57,2013-08-15 07:58:04,533.27
2013-08-15 07:58:04,2013-08-15 10:19:12,604.77
2013-08-15 10:19:12,2013-08-15 12:40:19,613.86
2013-08-15 12:40:19,2013-08-15 15:01:26,580.7
2013-08-15 15:01:26,2013-08-15 17:22:33,625.25
2013-08-15 17:22:33,2013-08-15 19:43:40,529.11
2013-08-15 19:43:40,2013-08-15 22:04:48,552.77
2013-08-15 22:04:48,2013-08-16 00:25:55,527.69
2013-08-16 00:25:55,2013-08-16 02:47:02,521.62
2013-08-16 02:47:02,2013-08-16 05:08:09,566.54
2013-08-16 05:08:09,2013-08-16 07:29:16,521.96
2013-08-16 07:29:16,2013-08-16 09:50:24,613.61
2013-08-16 09:50:24,2013-08-16 12:11:31,625.8
2013-08-16 12:11:31,2013-08-16 14:32:38,600.03
2013-08-16 14:32:38,2013-08-16 16:53:45,595.89
2013-08-16 16:53:45,2013-08-16 19:14:52,521.18
2013-08-16 19:14:52,2013-08-16 21:36:00,559.8
2013-08-16 21:36:00,2013-08-16 23:57:07,629.42
2013-08-16 23:57:07,2013-08-17 02:18:14,630.87
2013-08-17 02:18:14,2013-08-17 04:39:21,615.55
2013-08-17 04:39:21,2013-08-17 07:00:28,598.38
2013-08-17 07:00:28,2013-08-17 09:21:36,521.15
2013-08-17 09:21:36,2013-08-17 11:42:43,544.64
2013-08-17 11:42:43,2013-08-17 14:03:50,535.22
2013-08-17 14:03:50,2013-08-17 16:24:57,608.67
2013-08-17 16:24:57,2013-08-17 18:46:04,632.14
2013-08-17 18:46:04,2013-08-17 21:07:12,523.08
2013-08-17 21:07:12,2013-08-17 23:28:19,542.45
2013-08-17 23:28:19,2013-08-18 01:49:26,600.08
