startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,531.75
2013-08-12 02:21:07,2013-08-12 04:42:14,553.61
2013-08-12 04:42:14,2013-08-12 07:03:21,543.7
2013-08-12 07:03:21,2013-08-12 09:24:28,508.49
2013-08-12 09:24:28,2013-08-12 11:45:36,520.78
2013-08-12 11:45:36,2013-08-12 14:06:43,549.32
2013-08-12 14:06:43,2013-08-12 16:27:50,542.58
2013-08-12 16:27:50,2013-08-12 18:48:57,578.33
2013-08-12 18:48:57,2013-08-12 21:10:04,509.06
2013-08-12 21:10:04,2013-08-12 23:31:12,499.75
2013-08-12 23:31:12,2013-08-13 01:52:19,513.53
2013-08-13 01:52:19,2013-08-13 04:13:26,535.44
2013-08-13 04:13:26,2013-08-13 06:34:33,481.89
2013-08-13 06:34:33,2013-08-13 08:55:40,559.79
2013-08-13 08:55:40,2013-08-13 11:16:48,573.39
2013-08-13 11:16:48,2013-08-13 13:37:55,483.48
2013-08-13 13:37:55,2013-08-13 15:59:02,480.9
2013-08-13 15:59:02,2013-08-13 18:20:09,575.61
2013-08-13 18:20:09,2013-08-13 20:41:16,1624.15
2013-08-13 20:41:16,2013-08-13 23:02:24,571.55
2013-08-13 23:02:24,2013-08-14 01:23:31,508.75
2013-08-14 01:23:31,2013-08-14 03:44:38,566.75
2013-08-14 03:44:38,2013-08-14 06:05:45,570.37
2013-08-14 06:05:45,2013-08-14 08:26:52,525.29
2013-08-14 08:26:52,2013-08-14 10:48:00,1519.15
2013-08-14 10:48:00,2013-08-14 13:09:07,572.14
2013-08-14 13:09:07,2013-08-14 15:30:14,535.9
2013-08-14 15:30:14,2013-08-14 17:51:21,580.76
2013-08-14 17:51:21,2013-08-14 20:12:28,1675.03
2013-08-14 20:12:28,2013-08-14 22:33:36,1629.62
2013-08-14 22:33:36,2013-08-15 00:54:43,555.68
2013-08-15 00:54:43,2013-08-15 03:15:50,499.29
2013-08-15 03:15:50,2013-08-15 05:36:57,520.54
2013-08-15 05:36:57,2013-08-15 07:58:04,537.64
2013-08-15 07:58:04,2013-08-15 10:19:12,540.11
2013-08-15 10:19:12,2013-08-15 12:40:19,563.15
