startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,474.06
2013-08-12 02:21:07,2013-08-12 04:42:14,431.38
2013-08-12 04:42:14,2013-08-12 07:03:21,429.85
2013-08-12 07:03:21,2013-08-12 09:24:28,485.29
2013-08-12 09:24:28,2013-08-12 11:45:36,497.6
2013-08-12 11:45:36,2013-08-12 14:06:43,503.91
2013-08-12 14:06:43,2013-08-12 16:27:50,452.89
2013-08-12 16:27:50,2013-08-12 18:48:57,1473.42
2013-08-12 18:48:57,2013-08-12 21:10:04,471.85
2013-08-12 21:10:04,2013-08-12 23:31:12,478.97
2013-08-12 23:31:12,2013-08-13 01:52:19,446.59
2013-08-13 01:52:19,2013-08-13 04:13:26,493.28
2013-08-13 04:13:26,2013-08-13 06:34:33,456.11
2013-08-13 06:34:33,2013-08-13 08:55:40,446.86
2013-08-13 08:55:40,2013-08-13 11:16:48,433.79
2013-08-13 11:16:48,2013-08-13 13:37:55,474.1
2013-08-13 13:37:55,2013-08-13 15:59:02,437.07
2013-08-13 15:59:02,2013-08-13 18:20:09,501.0
2013-08-13 18:20:09,2013-08-13 20:41:16,422.38
2013-08-13 20:41:16,2013-08-13 23:02:24,489.64
2013-08-13 23:02:24,2013-08-14 01:23:31,445.59
2013-08-14 01:23:31,2013-08-14 03:44:38,1480.44
2013-08-14 03:44:38,2013-08-14 06:05:45,502.04
2013-08-14 06:05:45,2013-08-14 08:26:52,417.66
2013-08-14 08:26:52,2013-08-14 10:48:00,1385.35
2013-08-14 10:48:00,2013-08-14 13:09:07,477.29
2013-08-14 13:09:07,2013-08-14 15:30:14,499.82
2013-08-14 15:30:14,2013-08-14 17:51:21,422.25
2013-08-14 17:51:21,2013-08-14 20:12:28,428.72
2013-08-14 20:12:28,2013-08-14 22:33:36,1332.22
2013-08-14 22:33:36,2013-08-15 00:54:43,1330.03
2013-08-15 00:54:43,2013-08-15 03:15:50,1389.5
2013-08-15 03:15:50,2013-08-15 05:36:57,433.08
2013-08-15 05:36:57,2013-08-15 07:58:04,453.79
2013-08-15 07:58:04,2013-08-15 10:19:12,462.1
2013-08-15 10:19:12,2013-08-15 12:40:19,427.19
2013-08-15 12:40:19,2013-08-15 15:01:26,507.36
2013-08-15 15:01:26,2013-08-15 17:22:33,494.42
2013-08-15 17:22:33,2013-08-15 19:43:40,419.34
2013-08-15 19:43:40,2013-08-15 22:04:48,456.94
2013-08-15 22:04:48,2013-08-16 00:25:55,473.87
2013-08-16 00:25:55,2013-08-16 02:47:02,481.64
2013-08-16 02:47:02,2013-08-16 05:08:09,422.18
2013-08-16 05:08:09,2013-08-16 07:29:16,461.78
2013-08-16 07:29:16,2013-08-16 09:50:24,485.73
2013-08-16 09:50:24,2013-08-16 12:11:31,425.07
2013-08-16 12:11:31,2013-08-16 14:32:38,494.32
2013-08-16 14:32:38,2013-08-16 16:53:45,1398.91
2013-08-16 16:53:45,2013-08-16 19:14:52,486.81
2013-08-16 19:14:52,2013-08-16 21:36:00,1430.77
2013-08-16 21:36:00,2013-08-16 23:57:07,498.68
2013-08-16 23:57:07,2013-08-17 02:18:14,444.92
2013-08-17 02:18:14,2013-08-17 04:39:21,497.77
2013-08-17 04:39:21,2013-08-17 07:00:28,502.66
2013-08-17 07:00:28,2013-08-17 09:21:36,490.74
2013-08-17 09:21:36,2013-08-17 11:42:43,490.65
2013-08-17 11:42:43,2013-08-17 14:03:50,417.82
2013-08-17 14:03:50,2013-08-17 16:24:57,486.56
2013-08-17 16:24:57,2013-08-17 18:46:04,465.2
2013-08-17 18:46:04,2013-08-17 21:07:12,488.42
2013-08-17 21:07:12,2013-08-17 23:28:19,445.16
2013-08-17 23:28:19,2013-08-18 01:49:26,1463.69
2013-08-18 01:49:26,2013-08-18 04:10:33,475.03
2013-08-18 04:10:33,2013-08-18 06:31:40,497.06
2013-08-18 06:31:40,2013-08-18 08:52:48,427.46
2013-08-18 08:52:48,2013-08-18 11:13:55,478.62
2013-08-18 11:13:55,2013-08-18 13:35:02,456.6
2013-08-18 13:35:02,2013-08-18 15:56:09,503.94
2013-08-18 15:56:09,2013-08-18 18:17:16,474.22
2013-08-18 18:17:16,2013-08-18 20:38:24,471.23
2013-08-18 20:38:24,2013-08-18 22:59:31,437.55
2013-08-18 22:59:31,2013-08-19 01:20:38,504.6
2013-08-19 01:20:38,2013-08-19 03:41:45,420.91
2013-08-19 03:41:45,2013-08-19 06:02:52,489.2
2013-08-19 06:02:52,2013-08-19 08:24:00,499.94
2013-08-19 08:24:00,2013-08-19 10:45:07,487.28
2013-08-19 10:45:07,2013-08-19 13:06:14,419.72
2013-08-19 13:06:14,2013-08-19 15:27:21,508.37
2013-08-19 15:27:21,2013-08-19 17:48:28,1465.31
2013-08-19 17:48:28,2013-08-19 20:09:36,450.47
2013-08-19 20:09:36,2013-08-19 22:30:43,457.54
2013-08-19 22:30:43,2013-08-20 00:51:50,467.9
2013-08-20 00:51:50,2013-08-20 03:12:57,503.14
2013-08-20 03:12:57,2013-08-20 05:34:04,448.95
2013-08-20 05:34:04,2013-08-20 07:55:12,440.31
2013-08-20 07:55:12,2013-08-20 10:16:19,445.26
2013-08-20 10:16:19,2013-08-20 12:37:26,478.48
2013-08-20 12:37:26,2013-08-20 14:58:33,445.47
2013-08-20 14:58:33,2013-08-20 17:19:40,482.5
2013-08-20 17:19:40,2013-08-20 19:40:48,489.49
