startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,336.43
2013-08-12 02:21:07,2013-08-12 04:42:14,342.76
2013-08-12 04:42:14,2013-08-12 07:03:21,383.42
2013-08-12 07:03:21,2013-08-12 09:24:28,296.8
2013-08-12 09:24:28,2013-08-12 11:45:36,792.77
2013-08-12 11:45:36,2013-08-12 14:06:43,803.05
2013-08-12 14:06:43,2013-08-12 16:27:50,754.73
2013-08-12 16:27:50,2013-08-12 18:48:57,627.08
2013-08-12 18:48:57,2013-08-12 21:10:04,774.67
2013-08-12 21:10:04,2013-08-12 23:31:12,306.87
2013-08-12 23:31:12,2013-08-13 01:52:19,311.15
2013-08-13 01:52:19,2013-08-13 04:13:26,329.04
2013-08-13 04:13:26,2013-08-13 06:34:33,294.56
2013-08-13 06:34:33,2013-08-13 08:55:40,334.55
2013-08-13 08:55:40,2013-08-13 11:16:48,750.7
2013-08-13 11:16:48,2013-08-13 13:37:55,729.82
2013-08-13 13:37:55,2013-08-13 15:59:02,747.61
2013-08-13 15:59:02,2013-08-13 18:20:09,664.09
2013-08-13 18:20:09,2013-08-13 20:41:16,661.86
2013-08-13 20:41:16,2013-08-13 23:02:24,381.69
2013-08-13 23:02:24,2013-08-14 01:23:31,380.97
2013-08-14 01:23:31,2013-08-14 03:44:38,303.29
2013-08-14 03:44:38,2013-08-14 06:05:45,374.08
2013-08-14 06:05:45,2013-08-14 08:26:52,370.87
2013-08-14 08:26:52,2013-08-14 10:48:00,785.82
2013-08-14 10:48:00,2013-08-14 13:09:07,731.57
2013-08-14 13:09:07,2013-08-14 15:30:14,693.21
2013-08-14 15:30:14,2013-08-14 17:51:21,738.25
2013-08-14 17:51:21,2013-08-14 20:12:28,690.97
2013-08-14 20:12:28,2013-08-14 22:33:36,339.1
2013-08-14 22:33:36,2013-08-15 00:54:43,320.7
2013-08-15 00:54:43,2013-08-15 03:15:50,368.46
2013-08-15 03:15:50,2013-08-15 05:36:57,291.45
2013-08-15 05:36:57,2013-08-15 07:58:04,290.71
2013-08-15 07:58:04,2013-08-15 10:19:12,317.29
2013-08-15 10:19:12,2013-08-15 12:40:19,725.05
2013-08-15 12:40:19,2013-08-15 15:01:26,799.87
2013-08-15 15:01:26,2013-08-15 17:22:33,720.69
2013-08-15 17:22:33,2013-08-15 19:43:40,773.78
2013-08-15 19:43:40,2013-08-15 22:04:48,340.92
2013-08-15 22:04:48,2013-08-16 00:25:55,289.01
2013-08-16 00:25:55,2013-08-16 02:47:02,360.56
2013-08-16 02:47:02,2013-08-16 05:08:09,290.24
2013-08-16 05:08:09,2013-08-16 07:29:16,302.71
2013-08-16 07:29:16,2013-08-16 09:50:24,360.95
2013-08-16 09:50:24,2013-08-16 12:11:31,642.35
2013-08-16 12:11:31,2013-08-16 14:32:38,775.5
2013-08-16 14:32:38,2013-08-16 16:53:45,814.65
2013-08-16 16:53:45,2013-08-16 19:14:52,678.36
2013-08-16 19:14:52,2013-08-16 21:36:00,339.55
2013-08-16 21:36:00,2013-08-16 23:57:07,314.3
2013-08-16 23:57:07,2013-08-17 02:18:14,301.52
2013-08-17 02:18:14,2013-08-17 04:39:21,311.62
2013-08-17 04:39:21,2013-08-17 07:00:28,311.75
2013-08-17 07:00:28,2013-08-17 09:21:36,360.5
2013-08-17 09:21:36,2013-08-17 11:42:43,708.29
2013-08-17 11:42:43,2013-08-17 14:03:50,696.84
2013-08-17 14:03:50,2013-08-17 16:24:57,696.28
2013-08-17 16:24:57,2013-08-17 18:46:04,804.69
2013-08-17 18:46:04,2013-08-17 21:07:12,765.38
2013-08-17 21:07:12,2013-08-17 23:28:19,317.64
2013-08-17 23:28:19,2013-08-18 01:49:26,306.12
2013-08-18 01:49:26,2013-08-18 04:10:33,309.84
2013-08-18 04:10:33,2013-08-18 06:31:40,328.15
2013-08-18 06:31:40,2013-08-18 08:52:48,333.54
2013-08-18 08:52:48,2013-08-18 11:13:55,816.43
2013-08-18 11:13:55,2013-08-18 13:35:02,753.93
2013-08-18 13:35:02,2013-08-18 15:56:09,632.51
2013-08-18 15:56:09,2013-08-18 18:17:16,774.62
2013-08-18 18:17:16,2013-08-18 20:38:24,804.51
2013-08-18 20:38:24,2013-08-18 22:59:31,295.1
2013-08-18 22:59:31,2013-08-19 01:20:38,291.78
2013-08-19 01:20:38,2013-08-19 03:41:45,354.99
2013-08-19 03:41:45,2013-08-19 06:02:52,319.75
2013-08-19 06:02:52,2013-08-19 08:24:00,327.14
2013-08-19 08:24:00,2013-08-19 10:45:07,780.5
2013-08-19 10:45:07,2013-08-19 13:06:14,669.83
2013-08-19 13:06:14,2013-08-19 15:27:21,757.47
2013-08-19 15:27:21,2013-08-19 17:48:28,638.15
2013-08-19 17:48:28,2013-08-19 20:09:36,813.16
2013-08-19 20:09:36,2013-08-19 22:30:43,329.0
2013-08-19 22:30:43,2013-08-20 00:51:50,360.23
2013-08-20 00:51:50,2013-08-20 03:12:57,315.3
2013-08-20 03:12:57,2013-08-20 05:34:04,347.31
2013-08-20 05:34:04,2013-08-20 07:55:12,355.0
2013-08-20 07:55:12,2013-08-20 10:16:19,354.8
2013-08-20 10:16:19,2013-08-20 12:37:26,679.03
2013-08-20 12:37:26,2013-08-20 14:58:33,759.24
2013-08-20 14:58:33,2013-08-20 17:19:40,767.68
2013-08-20 17:19:40,2013-08-20 19:40:48,767.22
2013-08-20 19:40:48,2013-08-20 22:01:55,336.95
2013-08-20 22:01:55,2013-08-21 00:23:02,359.15
2013-08-21 00:23:02,2013-08-21 02:44:09,376.41
2013-08-21 02:44:09,2013-08-21 05:05:16,292.95
2013-08-21 05:05:16,2013-08-21 07:26:24,363.0
2013-08-21 07:26:24,2013-08-21 09:47:31,384.14
2013-08-21 09:47:31,2013-08-21 12:08:38,713.36
2013-08-21 12:08:38,2013-08-21 14:29:45,681.59
2013-08-21 14:29:45,2013-08-21 16:50:52,763.49
2013-08-21 16:50:52,2013-08-21 19:12:00,771.77
2013-08-21 19:12:00,2013-08-21 21:33:07,300.95
2013-08-21 21:33:07,2013-08-21 23:54:14,350.83
2013-08-21 23:54:14,2013-08-22 02:15:21,320.13
2013-08-22 02:15:21,2013-08-22 04:36:28,336.7
2013-08-22 04:36:28,2013-08-22 06:57:36,322.07
2013-08-22 06:57:36,2013-08-22 09:18:43,318.5
2013-08-22 09:18:43,2013-08-22 11:39:50,659.03
2013-08-22 11:39:50,2013-08-22 14:00:57,777.37
2013-08-22 14:00:57,2013-08-22 16:22:04,765.69
2013-08-22 16:22:04,2013-08-22 18:43:12,810.41
2013-08-22 18:43:12,2013-08-22 21:04:19,814.32
2013-08-22 21:04:19,2013-08-22 23:25:26,320.01
2013-08-22 23:25:26,2013-08-23 01:46:33,292.49
2013-08-23 01:46:33,2013-08-23 04:07:40,367.14
2013-08-23 04:07:40,2013-08-23 06:28:48,302.54
2013-08-23 06:28:48,2013-08-23 08:49:55,371.79
2013-08-23 08:49:55,2013-08-23 11:11:02,711.68
2013-08-23 11:11:02,2013-08-23 13:32:09,646.33
2013-08-23 13:32:09,2013-08-23 15:53:16,648.7
2013-08-23 15:53:16,2013-08-23 18:14:24,636.29
2013-08-23 18:14:24,2013-08-23 20:35:31,629.38
2013-08-23 20:35:31,2013-08-23 22:56:38,364.12
2013-08-23 22:56:38,2013-08-24 01:17:45,369.76
2013-08-24 01:17:45,2013-08-24 03:38:52,377.54
2013-08-24 03:38:52,2013-08-24 06:00:00,316.1
2013-08-24 06:00:00,2013-08-24 08:21:07,340.13
2013-08-24 08:21:07,2013-08-24 10:42:14,814.7
2013-08-24 10:42:14,2013-08-24 13:03:21,685.71
2013-08-24 13:03:21,2013-08-24 15:24:28,658.6
2013-08-24 15:24:28,2013-08-24 17:45:36,778.72
2013-08-24 17:45:36,2013-08-24 20:06:43,668.95
2013-08-24 20:06:43,2013-08-24 22:27:50,375.92
2013-08-24 22:27:50,2013-08-25 00:48:57,306.16
2013-08-25 00:48:57,2013-08-25 03:10:04,327.44
2013-08-25 03:10:04,2013-08-25 05:31:12,374.47
2013-08-25 05:31:12,2013-08-25 07:52:19,382.54
2013-08-25 07:52:19,2013-08-25 10:13:26,370.48
2013-08-25 10:13:26,2013-08-25 12:34:33,748.33
2013-08-25 12:34:33,2013-08-25 14:55:40,745.67
2013-08-25 14:55:40,2013-08-25 17:16:48,659.2
2013-08-25 17:16:48,2013-08-25 19:37:55,684.51
2013-08-25 19:37:55,2013-08-25 21:59:02,353.98
2013-08-25 21:59:02,2013-08-26 00:20:09,304.61
2013-08-26 00:20:09,2013-08-26 02:41:16,355.45
2013-08-26 02:41:16,2013-08-26 05:02:24,300.98
2013-08-26 05:02:24,2013-08-26 07:23:31,356.92
2013-08-26 07:23:31,2013-08-26 09:44:38,328.62
2013-08-26 09:44:38,2013-08-26 12:05:45,748.19
2013-08-26 12:05:45,2013-08-26 14:26:52,730.41
2013-08-26 14:26:52,2013-08-26 16:48:00,721.01
2013-08-26 16:48:00,2013-08-26 19:09:07,810.97
2013-08-26 19:09:07,2013-08-26 21:30:14,360.09
2013-08-26 21:30:14,2013-08-26 23:51:21,362.56
2013-08-26 23:51:21,2013-08-27 02:12:28,330.56
2013-08-27 02:12:28,2013-08-27 04:33:36,358.81
2013-08-27 04:33:36,2013-08-27 06:54:43,330.61
2013-08-27 06:54:43,2013-08-27 09:15:50,334.47
2013-08-27 09:15:50,2013-08-27 11:36:57,771.7
2013-08-27 11:36:57,2013-08-27 13:58:04,807.93
2013-08-27 13:58:04,2013-08-27 16:19:12,629.63
2013-08-27 16:19:12,2013-08-27 18:40:19,758.68
2013-08-27 18:40:19,2013-08-27 21:01:26,700.15
2013-08-27 21:01:26,2013-08-27 23:22:33,376.56
2013-08-27 23:22:33,2013-08-28 01:43:40,297.28
2013-08-28 01:43:40,2013-08-28 04:04:48,376.77
2013-08-28 04:04:48,2013-08-28 06:25:55,368.92
2013-08-28 06:25:55,2013-08-28 08:47:02,366.1
2013-08-28 08:47:02,2013-08-28 11:08:09,702.02
2013-08-28 11:08:09,2013-08-28 13:29:16,672.32
2013-08-28 13:29:16,2013-08-28 15:50:24,717.55
2013-08-28 15:50:24,2013-08-28 18:11:31,784.84
2013-08-28 18:11:31,2013-08-28 20:32:38,678.73
2013-08-28 20:32:38,2013-08-28 22:53:45,361.28
2013-08-28 22:53:45,2013-08-29 01:14:52,369.03
2013-08-29 01:14:52,2013-08-29 03:36:00,371.6
2013-08-29 03:36:00,2013-08-29 05:57:07,377.49
2013-08-29 05:57:07,2013-08-29 08:18:14,349.54
2013-08-29 08:18:14,2013-08-29 10:39:21,760.22
2013-08-29 10:39:21,2013-08-29 13:00:28,735.49
2013-08-29 13:00:28,2013-08-29 15:21:36,635.08
