startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,336.03
2013-08-12 02:21:07,2013-08-12 04:42:14,313.88
2013-08-12 04:42:14,2013-08-12 07:03:21,316.08
2013-08-12 07:03:21,2013-08-12 09:24:28,340.98
2013-08-12 09:24:28,2013-08-12 11:45:36,725.04
2013-08-12 11:45:36,2013-08-12 14:06:43,650.55
2013-08-12 14:06:43,2013-08-12 16:27:50,582.07
2013-08-12 16:27:50,2013-08-12 18:48:57,579.05
2013-08-12 18:48:57,2013-08-12 21:10:04,700.58
2013-08-12 21:10:04,2013-08-12 23:31:12,332.83
2013-08-12 23:31:12,2013-08-13 01:52:19,315.44
2013-08-13 01:52:19,2013-08-13 04:13:26,334.87
2013-08-13 04:13:26,2013-08-13 06:34:33,279.86
2013-08-13 06:34:33,2013-08-13 08:55:40,286.93
2013-08-13 08:55:40,2013-08-13 11:16:48,688.54
2013-08-13 11:16:48,2013-08-13 13:37:55,582.25
2013-08-13 13:37:55,2013-08-13 15:59:02,582.44
2013-08-13 15:59:02,2013-08-13 18:20:09,617.16
2013-08-13 18:20:09,2013-08-13 20:41:16,727.67
2013-08-13 20:41:16,2013-08-13 23:02:24,294.23
2013-08-13 23:02:24,2013-08-14 01:23:31,325.61
2013-08-14 01:23:31,2013-08-14 03:44:38,333.35
2013-08-14 03:44:38,2013-08-14 06:05:45,281.76
2013-08-14 06:05:45,2013-08-14 08:26:52,308.76
2013-08-14 08:26:52,2013-08-14 10:48:00,726.78
2013-08-14 10:48:00,2013-08-14 13:09:07,618.99
2013-08-14 13:09:07,2013-08-14 15:30:14,703.07
2013-08-14 15:30:14,2013-08-14 17:51:21,722.01
2013-08-14 17:51:21,2013-08-14 20:12:28,632.95
2013-08-14 20:12:28,2013-08-14 22:33:36,346.5
2013-08-14 22:33:36,2013-08-15 00:54:43,326.41
2013-08-15 00:54:43,2013-08-15 03:15:50,264.91
2013-08-15 03:15:50,2013-08-15 05:36:57,285.09
2013-08-15 05:36:57,2013-08-15 07:58:04,310.75
2013-08-15 07:58:04,2013-08-15 10:19:12,267.2
2013-08-15 10:19:12,2013-08-15 12:40:19,679.76
2013-08-15 12:40:19,2013-08-15 15:01:26,574.37
2013-08-15 15:01:26,2013-08-15 17:22:33,589.11
2013-08-15 17:22:33,2013-08-15 19:43:40,695.29
2013-08-15 19:43:40,2013-08-15 22:04:48,281.79
2013-08-15 22:04:48,2013-08-16 00:25:55,329.61
2013-08-16 00:25:55,2013-08-16 02:47:02,288.73
2013-08-16 02:47:02,2013-08-16 05:08:09,327.24
2013-08-16 05:08:09,2013-08-16 07:29:16,267.35
2013-08-16 07:29:16,2013-08-16 09:50:24,273.15
2013-08-16 09:50:24,2013-08-16 12:11:31,574.08
2013-08-16 12:11:31,2013-08-16 14:32:38,722.51
2013-08-16 14:32:38,2013-08-16 16:53:45,687.01
2013-08-16 16:53:45,2013-08-16 19:14:52,646.31
2013-08-16 19:14:52,2013-08-16 21:36:00,328.0
