startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,338.18
2013-08-12 02:21:07,2013-08-12 04:42:14,424.08
2013-08-12 04:42:14,2013-08-12 07:03:21,647.0
2013-08-12 07:03:21,2013-08-12 09:24:28,619.0
2013-08-12 09:24:28,2013-08-12 11:45:36,476.86
2013-08-12 11:45:36,2013-08-12 14:06:43,692.49
2013-08-12 14:06:43,2013-08-12 16:27:50,455.1
2013-08-12 16:27:50,2013-08-12 18:48:57,604.28
2013-08-12 18:48:57,2013-08-12 21:10:04,533.84
2013-08-12 21:10:04,2013-08-12 23:31:12,348.6
2013-08-12 23:31:12,2013-08-13 01:52:19,396.11
2013-08-13 01:52:19,2013-08-13 04:13:26,616.66
2013-08-13 04:13:26,2013-08-13 06:34:33,490.97
2013-08-13 06:34:33,2013-08-13 08:55:40,479.93
2013-08-13 08:55:40,2013-08-13 11:16:48,323.16
2013-08-13 11:16:48,2013-08-13 13:37:55,461.57
2013-08-13 13:37:55,2013-08-13 15:59:02,542.91
2013-08-13 15:59:02,2013-08-13 18:20:09,628.98
2013-08-13 18:20:09,2013-08-13 20:41:16,407.74
2013-08-13 20:41:16,2013-08-13 23:02:24,629.96
2013-08-13 23:02:24,2013-08-14 01:23:31,741.9
2013-08-14 01:23:31,2013-08-14 03:44:38,608.73
2013-08-14 03:44:38,2013-08-14 06:05:45,500.36
2013-08-14 06:05:45,2013-08-14 08:26:52,444.38
2013-08-14 08:26:52,2013-08-14 10:48:00,566.98
2013-08-14 10:48:00,2013-08-14 13:09:07,550.43
2013-08-14 13:09:07,2013-08-14 15:30:14,361.09
2013-08-14 15:30:14,2013-08-14 17:51:21,565.25
2013-08-14 17:51:21,2013-08-14 20:12:28,481.69
2013-08-14 20:12:28,2013-08-14 22:33:36,519.04
2013-08-14 22:33:36,2013-08-15 00:54:43,469.64
2013-08-15 00:54:43,2013-08-15 03:15:50,524.93
2013-08-15 03:15:50,2013-08-15 05:36:57,687.2
2013-08-15 05:36:57,2013-08-15 07:58:04,482.24
2013-08-15 07:58:04,2013-08-15 10:19:12,385.42
2013-08-15 10:19:12,2013-08-15 12:40:19,711.27
2013-08-15 12:40:19,2013-08-15 15:01:26,694.46
2013-08-15 15:01:26,2013-08-15 17:22:33,677.6
2013-08-15 17:22:33,2013-08-15 19:43:40,516.42
2013-08-15 19:43:40,2013-08-15 22:04:48,739.55
2013-08-15 22:04:48,2013-08-16 00:25:55,344.71
2013-08-16 00:25:55,2013-08-16 02:47:02,384.89
2013-08-16 02:47:02,2013-08-16 05:08:09,523.93
2013-08-16 05:08:09,2013-08-16 07:29:16,580.73
2013-08-16 07:29:16,2013-08-16 09:50:24,410.47
2013-08-16 09:50:24,2013-08-16 12:11:31,558.29
2013-08-16 12:11:31,2013-08-16 14:32:38,408.84
2013-08-16 14:32:38,2013-08-16 16:53:45,701.74
2013-08-16 16:53:45,2013-08-16 19:14:52,723.52
2013-08-16 19:14:52,2013-08-16 21:36:00,520.63
2013-08-16 21:36:00,2013-08-16 23:57:07,390.43
2013-08-16 23:57:07,2013-08-17 02:18:14,634.37
2013-08-17 02:18:14,2013-08-17 04:39:21,390.2
2013-08-17 04:39:21,2013-08-17 07:00:28,739.11
2013-08-17 07:00:28,2013-08-17 09:21:36,323.64
2013-08-17 09:21:36,2013-08-17 11:42:43,452.34
2013-08-17 11:42:43,2013-08-17 14:03:50,383.27
2013-08-17 14:03:50,2013-08-17 16:24:57,453.06
2013-08-17 16:24:57,2013-08-17 18:46:04,513.18
2013-08-17 18:46:04,2013-08-17 21:07:12,703.75
2013-08-17 21:07:12,2013-08-17 23:28:19,600.63
2013-08-17 23:28:19,2013-08-18 01:49:26,697.03
2013-08-18 01:49:26,2013-08-18 04:10:33,594.52
2013-08-18 04:10:33,2013-08-18 06:31:40,391.94
2013-08-18 06:31:40,2013-08-18 08:52:48,578.46
2013-08-18 08:52:48,2013-08-18 11:13:55,379.51
2013-08-18 11:13:55,2013-08-18 13:35:02,563.94
2013-08-18 13:35:02,2013-08-18 15:56:09,471.0
2013-08-18 15:56:09,2013-08-18 18:17:16,633.05
2013-08-18 18:17:16,2013-08-18 20:38:24,545.74
2013-08-18 20:38:24,2013-08-18 22:59:31,357.87
2013-08-18 22:59:31,2013-08-19 01:20:38,447.01
2013-08-19 01:20:38,2013-08-19 03:41:45,522.51
2013-08-19 03:41:45,2013-08-19 06:02:52,685.31
2013-08-19 06:02:52,2013-08-19 08:24:00,350.83
2013-08-19 08:24:00,2013-08-19 10:45:07,376.94
2013-08-19 10:45:07,2013-08-19 13:06:14,695.26
2013-08-19 13:06:14,2013-08-19 15:27:21,383.47
2013-08-19 15:27:21,2013-08-19 17:48:28,668.67
2013-08-19 17:48:28,2013-08-19 20:09:36,459.28
2013-08-19 20:09:36,2013-08-19 22:30:43,600.53
2013-08-19 22:30:43,2013-08-20 00:51:50,567.83
2013-08-20 00:51:50,2013-08-20 03:12:57,505.64
2013-08-20 03:12:57,2013-08-20 05:34:04,477.2
2013-08-20 05:34:04,2013-08-20 07:55:12,478.33
2013-08-20 07:55:12,2013-08-20 10:16:19,388.03
2013-08-20 10:16:19,2013-08-20 12:37:26,582.85
2013-08-20 12:37:26,2013-08-20 14:58:33,406.41
2013-08-20 14:58:33,2013-08-20 17:19:40,480.2
2013-08-20 17:19:40,2013-08-20 19:40:48,612.27
2013-08-20 19:40:48,2013-08-20 22:01:55,696.77
2013-08-20 22:01:55,2013-08-21 00:23:02,450.35
2013-08-21 00:23:02,2013-08-21 02:44:09,609.49
2013-08-21 02:44:09,2013-08-21 05:05:16,419.01
2013-08-21 05:05:16,2013-08-21 07:26:24,333.45
2013-08-21 07:26:24,2013-08-21 09:47:31,419.27
2013-08-21 09:47:31,2013-08-21 12:08:38,627.74
2013-08-21 12:08:38,2013-08-21 14:29:45,694.79
2013-08-21 14:29:45,2013-08-21 16:50:52,379.07
2013-08-21 16:50:52,2013-08-21 19:12:00,695.47
2013-08-21 19:12:00,2013-08-21 21:33:07,401.85
2013-08-21 21:33:07,2013-08-21 23:54:14,375.01
2013-08-21 23:54:14,2013-08-22 02:15:21,364.57
2013-08-22 02:15:21,2013-08-22 04:36:28,449.83
2013-08-22 04:36:28,2013-08-22 06:57:36,517.47
2013-08-22 06:57:36,2013-08-22 09:18:43,404.13
2013-08-22 09:18:43,2013-08-22 11:39:50,513.22
2013-08-22 11:39:50,2013-08-22 14:00:57,523.21
2013-08-22 14:00:57,2013-08-22 16:22:04,345.11
2013-08-22 16:22:04,2013-08-22 18:43:12,483.88
2013-08-22 18:43:12,2013-08-22 21:04:19,526.43
2013-08-22 21:04:19,2013-08-22 23:25:26,405.98
2013-08-22 23:25:26,2013-08-23 01:46:33,515.13
2013-08-23 01:46:33,2013-08-23 04:07:40,742.95
2013-08-23 04:07:40,2013-08-23 06:28:48,422.81
2013-08-23 06:28:48,2013-08-23 08:49:55,730.4
2013-08-23 08:49:55,2013-08-23 11:11:02,394.61
2013-08-23 11:11:02,2013-08-23 13:32:09,378.43
2013-08-23 13:32:09,2013-08-23 15:53:16,489.24
