startTime,endTime,cost
2013-08-12 00:00:00,2013-08-12 02:21:07,544.05
2013-08-12 02:21:07,2013-08-12 04:42:14,463.82
2013-08-12 04:42:14,2013-08-12 07:03:21,689.36
2013-08-12 07:03:21,2013-08-12 09:24:28,553.53
2013-08-12 09:24:28,2013-08-12 11:45:36,572.79
2013-08-12 11:45:36,2013-08-12 14:06:43,606.93
2013-08-12 14:06:43,2013-08-12 16:27:50,608.67
2013-08-12 16:27:50,2013-08-12 18:48:57,615.32
2013-08-12 18:48:57,2013-08-12 21:10:04,634.3
2013-08-12 21:10:04,2013-08-12 23:31:12,630.86
2013-08-12 23:31:12,2013-08-13 01:52:19,567.29
2013-08-13 01:52:19,2013-08-13 04:13:26,410.71
2013-08-13 04:13:26,2013-08-13 06:34:33,401.64
2013-08-13 06:34:33,2013-08-13 08:55:40,563.11
2013-08-13 08:55:40,2013-08-13 11:16:48,412.58
2013-08-13 11:16:48,2013-08-13 13:37:55,649.73
2013-08-13 13:37:55,2013-08-13 15:59:02,447.39
2013-08-13 15:59:02,2013-08-13 18:20:09,400.2
2013-08-13 18:20:09,2013-08-13 20:41:16,663.43
2013-08-13 20:41:16,2013-08-13 23:02:24,434.67
2013-08-13 23:02:24,2013-08-14 01:23:31,636.67
2013-08-14 01:23:31,2013-08-14 03:44:38,314.28
2013-08-14 03:44:38,2013-08-14 06:05:45,632.26
2013-08-14 06:05:45,2013-08-14 08:26:52,613.6
2013-08-14 08:26:52,2013-08-14 10:48:00,623.84
2013-08-14 10:48:00,2013-08-14 13:09:07,364.65
2013-08-14 13:09:07,2013-08-14 15:30:14,577.08
2013-08-14 15:30:14,2013-08-14 17:51:21,617.43
2013-08-14 17:51:21,2013-08-14 20:12:28,648.37
2013-08-14 20:12:28,2013-08-14 22:33:36,364.96
2013-08-14 22:33:36,2013-08-15 00:54:43,330.87
2013-08-15 00:54:43,2013-08-15 03:15:50,456.92
2013-08-15 03:15:50,2013-08-15 05:36:57,551.13
2013-08-15 05:36:57,2013-08-15 07:58:04,635.02
2013-08-15 07:58:04,2013-08-15 10:19:12,546.91
2013-08-15 10:19:12,2013-08-15 12:40:19,621.5
2013-08-15 12:40:19,2013-08-15 15:01:26,334.43
2013-08-15 15:01:26,2013-08-15 17:22:33,527.09
2013-08-15 17:22:33,2013-08-15 19:43:40,369.53
2013-08-15 19:43:40,2013-08-15 22:04:48,472.2
2013-08-15 22:04:48,2013-08-16 00:25:55,526.91
2013-08-16 00:25:55,2013-08-16 02:47:02,466.08
2013-08-16 02:47:02,2013-08-16 05:08:09,464.95
2013-08-16 05:08:09,2013-08-16 07:29:16,650.95
2013-08-16 07:29:16,2013-08-16 09:50:24,353.61
2013-08-16 09:50:24,2013-08-16 12:11:31,385.29
2013-08-16 12:11:31,2013-08-16 14:32:38,420.83
2013-08-16 14:32:38,2013-08-16 16:53:45,442.29
2013-08-16 16:53:45,2013-08-16 19:14:52,424.38
2013-08-16 19:14:52,2013-08-16 21:36:00,610.41
2013-08-16 21:36:00,2013-08-16 23:57:07,336.92
2013-08-16 23:57:07,2013-08-17 02:18:14,505.66
